,time,open_cnt,c_cnt
2499,2016-07-27 22:24:00,15,14
2500,2016-07-27 22:25:00,15,18
2501,2016-07-27 22:26:00,11,21
2502,2016-07-27 22:27:00,20,19
2503,2016-07-27 22:28:00,17,11
2504,2016-07-27 22:29:00,14,12
2505,2016-07-27 22:30:00,16,23
2506,2016-07-27 22:31:00,19,15
2507,2016-07-27 22:32:00,20,14
2508,2016-07-27 22:33:00,14,15
2509,2016-07-27 22:34:00,14,20
2510,2016-07-27 22:35:00,13,13
2511,2016-07-27 22:36:00,20,14
2512,2016-07-27 22:37:00,11,19
2513,2016-07-27 22:38:00,19,15
2514,2016-07-27 22:39:00,15,15
2515,2016-07-27 22:40:00,15,14
2516,2016-07-27 22:41:00,21,15
2517,2016-07-27 22:42:00,17,10
2518,2016-07-27 22:43:00,17,16
2519,2016-07-27 22:44:00,16,15
2520,2016-07-27 22:45:00,17,22
2521,2016-07-27 22:46:00,19,22
2522,2016-07-27 22:47:00,15,18
2523,2016-07-27 22:48:00,15,14
2524,2016-07-27 22:49:00,14,20
2525,2016-07-27 22:50:00,13,24
2526,2016-07-27 22:51:00,19,21
2527,2016-07-27 22:52:00,12,15
2528,2016-07-27 22:53:00,22,21
2529,2016-07-27 22:54:00,12,19
2530,2016-07-27 22:55:00,26,24
2531,2016-07-27 22:56:00,21,17
2532,2016-07-27 22:57:00,12,28
2533,2016-07-27 22:58:00,13,25
2534,2016-07-27 22:59:00,34,16
2535,2016-07-27 23:00:00,15,12
2536,2016-07-27 23:01:00,9,12
2537,2016-07-27 23:02:00,13,17
2538,2016-07-27 23:03:00,14,19
2539,2016-07-27 23:04:00,18,14
2540,2016-07-27 23:05:00,15,12
2541,2016-07-27 23:06:00,14,15
2542,2016-07-27 23:07:00,18,17
2543,2016-07-27 23:08:00,18,17
2544,2016-07-27 23:09:00,23,22
2545,2016-07-27 23:10:00,16,16
2546,2016-07-27 23:11:00,14,25
2547,2016-07-27 23:12:00,17,15
2548,2016-07-27 23:13:00,15,15
2549,2016-07-27 23:14:00,23,14
2550,2016-07-27 23:15:00,12,17
2551,2016-07-27 23:16:00,17,14
2552,2016-07-27 23:17:00,16,26
2553,2016-07-27 23:18:00,14,18
2554,2016-07-27 23:19:00,20,18
2555,2016-07-27 23:20:00,12,9
2556,2016-07-27 23:21:00,25,17
2557,2016-07-27 23:22:00,19,15
2558,2016-07-27 23:23:00,15,14
2559,2016-07-27 23:24:00,15,12
2560,2016-07-27 23:25:00,17,17
2561,2016-07-27 23:26:00,14,8
2562,2016-07-27 23:27:00,21,9
2563,2016-07-27 23:28:00,17,14
2564,2016-07-27 23:29:00,21,12
2565,2016-07-27 23:30:00,17,10
2566,2016-07-27 23:31:00,14,23
2567,2016-07-27 23:32:00,19,20
2568,2016-07-27 23:33:00,20,19
2569,2016-07-27 23:34:00,14,16
2570,2016-07-27 23:35:00,16,14
2571,2016-07-27 23:36:00,15,17
2572,2016-07-27 23:37:00,17,12
2573,2016-07-27 23:38:00,15,11
2574,2016-07-27 23:39:00,18,20
2575,2016-07-27 23:40:00,9,12
2576,2016-07-27 23:41:00,18,19
2577,2016-07-27 23:42:00,9,18
2578,2016-07-27 23:43:00,21,16
2579,2016-07-27 23:44:00,19,21
2580,2016-07-27 23:45:00,18,18
2581,2016-07-27 23:46:00,15,18
2582,2016-07-27 23:47:00,17,18
2583,2016-07-27 23:48:00,20,18
2584,2016-07-27 23:49:00,15,19
2585,2016-07-27 23:50:00,23,12
2586,2016-07-27 23:51:00,17,23
2587,2016-07-27 23:52:00,20,18
2588,2016-07-27 23:53:00,16,12
2589,2016-07-27 23:54:00,13,17
2590,2016-07-27 23:55:00,14,15
2591,2016-07-27 23:56:00,15,23
2592,2016-07-27 23:57:00,18,15
2593,2016-07-27 23:58:00,23,20
2594,2016-07-27 23:59:00,16,23
2595,2016-07-28 00:00:00,13,12
2596,2016-07-28 00:01:00,7,9
2597,2016-07-28 00:02:00,25,19
2598,2016-07-28 00:03:00,21,19
2599,2016-07-28 00:04:00,15,18
2600,2016-07-28 00:05:00,18,18
2601,2016-07-28 00:06:00,12,20
2602,2016-07-28 00:07:00,17,8
2603,2016-07-28 00:08:00,17,20
2604,2016-07-28 00:09:00,18,13
2605,2016-07-28 00:10:00,18,24
2606,2016-07-28 00:11:00,12,17
2607,2016-07-28 00:12:00,17,16
2608,2016-07-28 00:13:00,15,15
2609,2016-07-28 00:14:00,21,19
2610,2016-07-28 00:15:00,15,21
2611,2016-07-28 00:16:00,21,19
2612,2016-07-28 00:17:00,25,24
2613,2016-07-28 00:18:00,11,17
2614,2016-07-28 00:19:00,10,20
2615,2016-07-28 00:20:00,14,13
2616,2016-07-28 00:21:00,10,13
2617,2016-07-28 00:22:00,17,17
2618,2016-07-28 00:23:00,16,22
2619,2016-07-28 00:24:00,20,12
2620,2016-07-28 00:25:00,13,17
2621,2016-07-28 00:26:00,11,17
2622,2016-07-28 00:27:00,16,15
2623,2016-07-28 00:28:00,21,21
2624,2016-07-28 00:29:00,17,20
2625,2016-07-28 00:30:00,17,17
2626,2016-07-28 00:31:00,20,9
2627,2016-07-28 00:32:00,17,24
2628,2016-07-28 00:33:00,20,19
2629,2016-07-28 00:34:00,16,23
2630,2016-07-28 00:35:00,11,13
2631,2016-07-28 00:36:00,24,19
2632,2016-07-28 00:37:00,14,13
2633,2016-07-28 00:38:00,19,11
2634,2016-07-28 00:39:00,20,17
2635,2016-07-28 00:40:00,16,12
2636,2016-07-28 00:41:00,11,17
2637,2016-07-28 00:42:00,12,15
2638,2016-07-28 00:43:00,16,23
2639,2016-07-28 00:44:00,9,15
2640,2016-07-28 00:45:00,17,11
2641,2016-07-28 00:46:00,18,14
2642,2016-07-28 00:47:00,16,16
2643,2016-07-28 00:48:00,27,19
2644,2016-07-28 00:49:00,15,17
2645,2016-07-28 00:50:00,20,19
2646,2016-07-28 00:51:00,22,13
2647,2016-07-28 00:52:00,11,11
2648,2016-07-28 00:53:00,14,15
2649,2016-07-28 00:54:00,13,16
2650,2016-07-28 00:55:00,15,16
2651,2016-07-28 00:56:00,20,19
2652,2016-07-28 00:57:00,22,11
2653,2016-07-28 00:58:00,16,23
2654,2016-07-28 00:59:00,15,14
2655,2016-07-28 01:00:00,18,22
2656,2016-07-28 01:01:00,18,13
2657,2016-07-28 01:02:00,18,22
2658,2016-07-28 01:03:00,15,15
2659,2016-07-28 01:04:00,21,16
2660,2016-07-28 01:05:00,14,10
2661,2016-07-28 01:06:00,16,12
2662,2016-07-28 01:07:00,20,15
2663,2016-07-28 01:08:00,18,15
2664,2016-07-28 01:09:00,19,13
2665,2016-07-28 01:10:00,19,18
2666,2016-07-28 01:11:00,11,17
2667,2016-07-28 01:12:00,13,11
2668,2016-07-28 01:13:00,13,11
2669,2016-07-28 01:14:00,18,19
2670,2016-07-28 01:15:00,12,21
2671,2016-07-28 01:16:00,17,13
2672,2016-07-28 01:17:00,22,24
2673,2016-07-28 01:18:00,23,14
2674,2016-07-28 01:19:00,18,21
2675,2016-07-28 01:20:00,16,23
2676,2016-07-28 01:21:00,17,15
2677,2016-07-28 01:22:00,17,25
2678,2016-07-28 01:23:00,19,16
2679,2016-07-28 01:24:00,16,12
2680,2016-07-28 01:25:00,13,24
2681,2016-07-28 01:26:00,14,17
2682,2016-07-28 01:27:00,16,16
2683,2016-07-28 01:28:00,8,19
2684,2016-07-28 01:29:00,17,11
2685,2016-07-28 01:30:00,24,21
2686,2016-07-28 01:31:00,21,13
2687,2016-07-28 01:32:00,14,18
2688,2016-07-28 01:33:00,21,15
2689,2016-07-28 01:34:00,18,18
2690,2016-07-28 01:35:00,18,15
2691,2016-07-28 01:36:00,20,13
2692,2016-07-28 01:37:00,4,18
2693,2016-07-28 01:38:00,18,14
2694,2016-07-28 01:39:00,20,22
2695,2016-07-28 01:40:00,21,12
2696,2016-07-28 01:41:00,12,20
2697,2016-07-28 01:42:00,18,22
2698,2016-07-28 01:43:00,11,26
2699,2016-07-28 01:44:00,13,17
2700,2016-07-28 01:45:00,19,19
2701,2016-07-28 01:46:00,11,13
2702,2016-07-28 01:47:00,15,16
2703,2016-07-28 01:48:00,20,13
2704,2016-07-28 01:49:00,17,14
2705,2016-07-28 01:50:00,15,10
2706,2016-07-28 01:51:00,23,21
2707,2016-07-28 01:52:00,16,23
2708,2016-07-28 01:53:00,20,14
2709,2016-07-28 01:54:00,20,12
2710,2016-07-28 01:55:00,11,23
2711,2016-07-28 01:56:00,15,12
2712,2016-07-28 01:57:00,16,17
2713,2016-07-28 01:58:00,23,22
2714,2016-07-28 01:59:00,18,18
2715,2016-07-28 02:00:00,15,20
2716,2016-07-28 02:01:00,19,19
2717,2016-07-28 02:02:00,19,16
2718,2016-07-28 02:03:00,15,12
2719,2016-07-28 02:04:00,15,15
2720,2016-07-28 02:05:00,14,21
2721,2016-07-28 02:06:00,15,16
2722,2016-07-28 02:07:00,15,28
2723,2016-07-28 02:08:00,13,20
2724,2016-07-28 02:09:00,24,20
2725,2016-07-28 02:10:00,16,16
2726,2016-07-28 02:11:00,12,20
2727,2016-07-28 02:12:00,24,17
2728,2016-07-28 02:13:00,17,17
2729,2016-07-28 02:14:00,18,17
2730,2016-07-28 02:15:00,13,20
2731,2016-07-28 02:16:00,24,17
2732,2016-07-28 02:17:00,12,12
2733,2016-07-28 02:18:00,25,15
2734,2016-07-28 02:19:00,16,10
2735,2016-07-28 02:20:00,16,11
2736,2016-07-28 02:21:00,18,22
2737,2016-07-28 02:22:00,14,17
2738,2016-07-28 02:23:00,10,25
2739,2016-07-28 02:24:00,16,18
2740,2016-07-28 02:25:00,17,15
2741,2016-07-28 02:26:00,21,12
2742,2016-07-28 02:27:00,16,12
2743,2016-07-28 02:28:00,16,12
2744,2016-07-28 02:29:00,15,7
2745,2016-07-28 02:30:00,25,9
2746,2016-07-28 02:31:00,16,20
2747,2016-07-28 02:32:00,17,11
2748,2016-07-28 02:33:00,13,17
2749,2016-07-28 02:34:00,18,20
2750,2016-07-28 02:35:00,11,17
2751,2016-07-28 02:36:00,13,15
2752,2016-07-28 02:37:00,19,13
2753,2016-07-28 02:38:00,18,11
2754,2016-07-28 02:39:00,11,18
2755,2016-07-28 02:40:00,18,17
2756,2016-07-28 02:41:00,10,11
2757,2016-07-28 02:42:00,17,16
2758,2016-07-28 02:43:00,19,19
2759,2016-07-28 02:44:00,19,11
2760,2016-07-28 02:45:00,26,16
2761,2016-07-28 02:46:00,17,18
2762,2016-07-28 02:47:00,16,21
2763,2016-07-28 02:48:00,20,14
2764,2016-07-28 02:49:00,16,20
2765,2016-07-28 02:50:00,9,17
2766,2016-07-28 02:51:00,15,14
2767,2016-07-28 02:52:00,12,22
2768,2016-07-28 02:53:00,23,19
2769,2016-07-28 02:54:00,19,10
2770,2016-07-28 02:55:00,20,17
2771,2016-07-28 02:56:00,18,20
2772,2016-07-28 02:57:00,17,11
2773,2016-07-28 02:58:00,11,28
2774,2016-07-28 02:59:00,17,17
2775,2016-07-28 03:00:00,17,19
2776,2016-07-28 03:01:00,14,17
2777,2016-07-28 03:02:00,18,21
2778,2016-07-28 03:03:00,18,22
2779,2016-07-28 03:04:00,8,24
2780,2016-07-28 03:05:00,23,16
2781,2016-07-28 03:06:00,16,22
2782,2016-07-28 03:07:00,14,17
2783,2016-07-28 03:08:00,23,18
2784,2016-07-28 03:09:00,13,18
2785,2016-07-28 03:10:00,17,19
2786,2016-07-28 03:11:00,15,18
2787,2016-07-28 03:12:00,20,20
2788,2016-07-28 03:13:00,24,15
2789,2016-07-28 03:14:00,22,18
2790,2016-07-28 03:15:00,16,16
2791,2016-07-28 03:16:00,11,18
2792,2016-07-28 03:17:00,15,14
2793,2016-07-28 03:18:00,18,17
2794,2016-07-28 03:19:00,10,15
2795,2016-07-28 03:20:00,22,15
2796,2016-07-28 03:21:00,14,23
2797,2016-07-28 03:22:00,13,20
2798,2016-07-28 03:23:00,21,20
2799,2016-07-28 03:24:00,25,18
2800,2016-07-28 03:25:00,9,7
2801,2016-07-28 03:26:00,19,19
2802,2016-07-28 03:27:00,12,14
2803,2016-07-28 03:28:00,14,11
2804,2016-07-28 03:29:00,17,18
2805,2016-07-28 03:30:00,16,12
2806,2016-07-28 03:31:00,19,22
2807,2016-07-28 03:32:00,15,15
2808,2016-07-28 03:33:00,13,21
2809,2016-07-28 03:34:00,20,19
2810,2016-07-28 03:35:00,15,10
2811,2016-07-28 03:36:00,10,13
2812,2016-07-28 03:37:00,21,7
2813,2016-07-28 03:38:00,24,16
2814,2016-07-28 03:39:00,15,24
2815,2016-07-28 03:40:00,23,12
2816,2016-07-28 03:41:00,12,17
2817,2016-07-28 03:42:00,24,19
2818,2016-07-28 03:43:00,10,19
2819,2016-07-28 03:44:00,19,16
2820,2016-07-28 03:45:00,15,21
2821,2016-07-28 03:46:00,19,21
2822,2016-07-28 03:47:00,14,13
2823,2016-07-28 03:48:00,18,13
2824,2016-07-28 03:49:00,9,12
2825,2016-07-28 03:50:00,20,16
2826,2016-07-28 03:51:00,15,20
2827,2016-07-28 03:52:00,23,13
2828,2016-07-28 03:53:00,15,14
2829,2016-07-28 03:54:00,11,19
2830,2016-07-28 03:55:00,17,14
2831,2016-07-28 03:56:00,17,11
2832,2016-07-28 03:57:00,16,18
2833,2016-07-28 03:58:00,22,17
2834,2016-07-28 03:59:00,16,17
2835,2016-07-28 04:00:00,15,12
2836,2016-07-28 04:01:00,15,19
2837,2016-07-28 04:02:00,22,19
2838,2016-07-28 04:03:00,14,13
2839,2016-07-28 04:04:00,11,22
2840,2016-07-28 04:05:00,19,13
2841,2016-07-28 04:06:00,19,24
2842,2016-07-28 04:07:00,22,15
2843,2016-07-28 04:08:00,11,16
2844,2016-07-28 04:09:00,19,14
2845,2016-07-28 04:10:00,17,20
2846,2016-07-28 04:11:00,16,14
2847,2016-07-28 04:12:00,15,19
2848,2016-07-28 04:13:00,12,15
2849,2016-07-28 04:14:00,18,9
2850,2016-07-28 04:15:00,12,11
2851,2016-07-28 04:16:00,21,21
2852,2016-07-28 04:17:00,11,11
2853,2016-07-28 04:18:00,16,18
2854,2016-07-28 04:19:00,18,16
2855,2016-07-28 04:20:00,18,12
2856,2016-07-28 04:21:00,22,9
2857,2016-07-28 04:22:00,22,20
2858,2016-07-28 04:23:00,15,15
2859,2016-07-28 04:24:00,26,22
2860,2016-07-28 04:25:00,10,17
2861,2016-07-28 04:26:00,11,22
2862,2016-07-28 04:27:00,21,17
2863,2016-07-28 04:28:00,20,23
2864,2016-07-28 04:29:00,15,16
2865,2016-07-28 04:30:00,15,17
2866,2016-07-28 04:31:00,15,18
2867,2016-07-28 04:32:00,17,18
2868,2016-07-28 04:33:00,21,18
2869,2016-07-28 04:34:00,12,18
2870,2016-07-28 04:35:00,21,12
2871,2016-07-28 04:36:00,19,24
2872,2016-07-28 04:37:00,16,17
2873,2016-07-28 04:38:00,13,15
2874,2016-07-28 04:39:00,11,21
2875,2016-07-28 04:40:00,18,20
2876,2016-07-28 04:41:00,13,17
2877,2016-07-28 04:42:00,19,19
2878,2016-07-28 04:43:00,21,15
2879,2016-07-28 04:44:00,15,26
2880,2016-07-28 04:45:00,14,16
2881,2016-07-28 04:46:00,20,15
2882,2016-07-28 04:47:00,15,20
2883,2016-07-28 04:48:00,21,22
2884,2016-07-28 04:49:00,17,10
2885,2016-07-28 04:50:00,13,14
2886,2016-07-28 04:51:00,20,16
2887,2016-07-28 04:52:00,11,15
2888,2016-07-28 04:53:00,17,16
2889,2016-07-28 04:54:00,13,17
2890,2016-07-28 04:55:00,23,17
2891,2016-07-28 04:56:00,20,16
2892,2016-07-28 04:57:00,11,14
2893,2016-07-28 04:58:00,13,18
2894,2016-07-28 04:59:00,23,12
2895,2016-07-28 05:00:00,15,22
2896,2016-07-28 05:01:00,18,19
2897,2016-07-28 05:02:00,13,22
2898,2016-07-28 05:03:00,18,17
2899,2016-07-28 05:04:00,19,16
2900,2016-07-28 05:05:00,13,13
2901,2016-07-28 05:06:00,17,17
2902,2016-07-28 05:07:00,14,20
2903,2016-07-28 05:08:00,15,22
2904,2016-07-28 05:09:00,18,12
2905,2016-07-28 05:10:00,16,11
2906,2016-07-28 05:11:00,18,17
2907,2016-07-28 05:12:00,16,18
2908,2016-07-28 05:13:00,17,16
2909,2016-07-28 05:14:00,15,21
2910,2016-07-28 05:15:00,11,12
2911,2016-07-28 05:16:00,16,15
2912,2016-07-28 05:17:00,26,19
2913,2016-07-28 05:18:00,15,14
2914,2016-07-28 05:19:00,18,14
2915,2016-07-28 05:20:00,21,15
2916,2016-07-28 05:21:00,19,16
2917,2016-07-28 05:22:00,13,19
2918,2016-07-28 05:23:00,16,11
2919,2016-07-28 05:24:00,22,12
2920,2016-07-28 05:25:00,12,11
2921,2016-07-28 05:26:00,21,24
2922,2016-07-28 05:27:00,14,17
2923,2016-07-28 05:28:00,19,18
2924,2016-07-28 05:29:00,14,19
2925,2016-07-28 05:30:00,19,23
2926,2016-07-28 05:31:00,10,20
2927,2016-07-28 05:32:00,16,19
2928,2016-07-28 05:33:00,15,15
2929,2016-07-28 05:34:00,21,17
2930,2016-07-28 05:35:00,18,13
2931,2016-07-28 05:36:00,19,26
2932,2016-07-28 05:37:00,22,19
2933,2016-07-28 05:38:00,22,11
2934,2016-07-28 05:39:00,16,16
2935,2016-07-28 05:40:00,12,22
2936,2016-07-28 05:41:00,16,16
2937,2016-07-28 05:42:00,14,15
2938,2016-07-28 05:43:00,17,9
2939,2016-07-28 05:44:00,13,15
2940,2016-07-28 05:45:00,17,19
2941,2016-07-28 05:46:00,15,10
2942,2016-07-28 05:47:00,13,26
2943,2016-07-28 05:48:00,20,20
2944,2016-07-28 05:49:00,11,11
2945,2016-07-28 05:50:00,16,15
2946,2016-07-28 05:51:00,12,13
2947,2016-07-28 05:52:00,14,12
2948,2016-07-28 05:53:00,18,17
2949,2016-07-28 05:54:00,18,15
2950,2016-07-28 05:55:00,20,19
2951,2016-07-28 05:56:00,21,18
2952,2016-07-28 05:57:00,12,13
2953,2016-07-28 05:58:00,27,14
2954,2016-07-28 05:59:00,13,16
2955,2016-07-28 06:00:00,12,22
2956,2016-07-28 06:01:00,19,6
2957,2016-07-28 06:02:00,14,21
2958,2016-07-28 06:03:00,28,12
2959,2016-07-28 06:04:00,15,22
2960,2016-07-28 06:05:00,13,15
2961,2016-07-28 06:06:00,12,17
2962,2016-07-28 06:07:00,21,17
2963,2016-07-28 06:08:00,17,13
2964,2016-07-28 06:09:00,17,15
2965,2016-07-28 06:10:00,18,20
2966,2016-07-28 06:11:00,13,12
2967,2016-07-28 06:12:00,25,22
2968,2016-07-28 06:13:00,15,13
2969,2016-07-28 06:14:00,17,23
2970,2016-07-28 06:15:00,11,22
2971,2016-07-28 06:16:00,18,14
2972,2016-07-28 06:17:00,17,13
2973,2016-07-28 06:18:00,14,20
2974,2016-07-28 06:19:00,17,14
2975,2016-07-28 06:20:00,20,14
2976,2016-07-28 06:21:00,21,16
2977,2016-07-28 06:22:00,14,12
2978,2016-07-28 06:23:00,16,15
2979,2016-07-28 06:24:00,19,19
2980,2016-07-28 06:25:00,16,22
2981,2016-07-28 06:26:00,14,21
2982,2016-07-28 06:27:00,11,13
2983,2016-07-28 06:28:00,17,13
2984,2016-07-28 06:29:00,11,25
2985,2016-07-28 06:30:00,21,13
2986,2016-07-28 06:31:00,15,16
2987,2016-07-28 06:32:00,22,15
2988,2016-07-28 06:33:00,18,14
2989,2016-07-28 06:34:00,11,15
2990,2016-07-28 06:35:00,15,9
2991,2016-07-28 06:36:00,18,10
2992,2016-07-28 06:37:00,21,22
2993,2016-07-28 06:38:00,15,14
2994,2016-07-28 06:39:00,16,21
2995,2016-07-28 06:40:00,15,18
2996,2016-07-28 06:41:00,19,16
2997,2016-07-28 06:42:00,18,18
2998,2016-07-28 06:43:00,18,10
2999,2016-07-28 06:44:00,13,14
3000,2016-07-28 06:45:00,14,8
3001,2016-07-28 06:46:00,14,19
3002,2016-07-28 06:47:00,12,12
3003,2016-07-28 06:48:00,10,16
3004,2016-07-28 06:49:00,9,14
3005,2016-07-28 06:50:00,8,14
3006,2016-07-28 06:51:00,6,16
3007,2016-07-28 06:52:00,3,19
3008,2016-07-28 06:53:00,2,16
3009,2016-07-28 06:54:00,0,13
3010,2016-07-28 06:55:00,0,18
3011,2016-07-28 06:56:00,0,19
3012,2016-07-28 06:57:00,0,17
3013,2016-07-28 06:58:00,0,14
3014,2016-07-28 06:59:00,0,17
3015,2016-07-28 07:00:00,0,12
3016,2016-07-28 07:01:00,0,15
3017,2016-07-28 07:02:00,0,12
3018,2016-07-28 07:03:00,0,12
3019,2016-07-28 07:04:00,0,12
3020,2016-07-28 07:05:00,0,16
3021,2016-07-28 07:06:00,0,13
3022,2016-07-28 07:07:00,0,12
3023,2016-07-28 07:08:00,0,13
3024,2016-07-28 07:09:00,0,14
3025,2016-07-28 07:10:00,0,16
3026,2016-07-28 07:11:00,0,18
3027,2016-07-28 07:12:00,0,14
3028,2016-07-28 07:13:00,0,16
3029,2016-07-28 07:14:00,0,21
3030,2016-07-28 07:15:00,0,17
3031,2016-07-28 07:16:00,0,18
3032,2016-07-28 07:17:00,0,19
3033,2016-07-28 07:18:00,0,10
3034,2016-07-28 07:19:00,0,12
3035,2016-07-28 07:20:00,0,7
3036,2016-07-28 07:21:00,0,13
3037,2016-07-28 07:22:00,0,11
3038,2016-07-28 07:23:00,0,13
3039,2016-07-28 07:24:00,0,13
3040,2016-07-28 07:25:00,0,15
3041,2016-07-28 07:26:00,0,9
3042,2016-07-28 07:27:00,0,12
3043,2016-07-28 07:28:00,0,12
3044,2016-07-28 07:29:00,0,10
3045,2016-07-28 07:30:00,0,11
3046,2016-07-28 07:31:00,0,8
3047,2016-07-28 07:32:00,0,10
3048,2016-07-28 07:33:00,0,9
3049,2016-07-28 07:34:00,0,10
3050,2016-07-28 07:35:00,0,6
3051,2016-07-28 07:36:00,0,7
3052,2016-07-28 07:37:00,0,9
3053,2016-07-28 07:38:00,0,14
3054,2016-07-28 07:39:00,0,15
3055,2016-07-28 07:40:00,0,14
3056,2016-07-28 07:41:00,0,9
3057,2016-07-28 07:42:00,0,9
3058,2016-07-28 07:43:00,0,11
3059,2016-07-28 07:44:00,0,8
3060,2016-07-28 07:45:00,0,4
3061,2016-07-28 07:46:00,0,10
3062,2016-07-28 07:47:00,0,13
3063,2016-07-28 07:48:00,0,6
3064,2016-07-28 07:49:00,0,6
3065,2016-07-28 07:50:00,0,12
3066,2016-07-28 07:51:00,0,11
3067,2016-07-28 07:52:00,0,7
3068,2016-07-28 07:53:00,0,8
3069,2016-07-28 07:54:00,0,9
3070,2016-07-28 07:55:00,0,6
3071,2016-07-28 07:56:00,0,4
3072,2016-07-28 07:57:00,0,10
3073,2016-07-28 07:58:00,0,4
3074,2016-07-28 07:59:00,0,4
3075,2016-07-28 08:00:00,0,8
3076,2016-07-28 08:01:00,0,5
3077,2016-07-28 08:02:00,0,10
3078,2016-07-28 08:03:00,0,7
3079,2016-07-28 08:04:00,0,7
3080,2016-07-28 08:05:00,0,6
3081,2016-07-28 08:06:00,0,3
3082,2016-07-28 08:07:00,0,9
3083,2016-07-28 08:08:00,0,6
3084,2016-07-28 08:09:00,0,6
3085,2016-07-28 08:10:00,0,4
3086,2016-07-28 08:11:00,0,4
3087,2016-07-28 08:12:00,0,5
3088,2016-07-28 08:13:00,0,12
3089,2016-07-28 08:14:00,0,8
3090,2016-07-28 08:15:00,0,4
3091,2016-07-28 08:16:00,0,5
3092,2016-07-28 08:17:00,0,6
3093,2016-07-28 08:18:00,0,4
3094,2016-07-28 08:19:00,0,3
3095,2016-07-28 08:20:00,0,3
3096,2016-07-28 08:21:00,0,5
3097,2016-07-28 08:22:00,0,8
3098,2016-07-28 08:23:00,0,3
3099,2016-07-28 08:24:00,0,3
3100,2016-07-28 08:25:00,0,3
3101,2016-07-28 08:26:00,0,4
3102,2016-07-28 08:27:00,0,3
3103,2016-07-28 08:28:00,0,2
3104,2016-07-28 08:29:00,0,2
3105,2016-07-28 08:30:00,0,4
3106,2016-07-28 08:31:00,0,2
3107,2016-07-28 08:32:00,0,3
3108,2016-07-28 08:33:00,0,2
3109,2016-07-28 08:34:00,0,4
3110,2016-07-28 08:35:00,0,2
3111,2016-07-28 08:36:00,0,3
3112,2016-07-28 08:37:00,0,1
3113,2016-07-28 08:38:00,0,2
3114,2016-07-28 08:39:00,0,4
3115,2016-07-28 08:40:00,0,1
3116,2016-07-28 08:42:00,0,1
3117,2016-07-28 08:43:00,0,1
3118,2016-07-28 08:45:00,0,1
3119,2016-07-28 08:47:00,0,1
3120,2016-07-28 08:48:00,0,1
